code_site,libelle_site,code_station,libelle_station,type_station,coordonnee_x_station,coordonnee_y_station,code_projection,longitude_station,latitude_station,influence_locale_station,commentaire_station,altitude_ref_alti_station,code_systeme_alti_site,code_commune_station,libelle_commune,code_departement,code_region,libelle_region,code_cours_eau,libelle_cours_eau,uri_cours_eau,descriptif_station,date_maj_station,date_ouverture_station,date_fermeture_station,commentaire_influence_locale_station,code_regime_station,qualification_donnees_station,code_finalite_station,type_contexte_loi_stat_station,type_loi_station,code_sandre_reseau_station,date_debut_ref_alti_station,date_activation_ref_alti_station,date_maj_ref_alti_station,libelle_departement,en_service,geometry
V5131010,Le Rhône à Pont-Saint-Esprit,V513101001,Le Rhône à Pont-Saint-Esprit,STD,831669.9784807,6352634.3137867,26,4.649295748,44.260350149,2.0,"Station située sur le bras naturel du Rhône, juste en aval de la confluence avec l'Ardèche. La qualité des données, notamment en bas débit, reste moyenne pour l'instant. Des difficultés persistent pour ajuster la propagation depuis Bourg Saint Andéol et Sauze. Des campagnes de jaugeages prochaines devraient permettre de fiabiliser les chroniques sur toute la gamme.  17/11/2022 : La chronique de hauteur a été retravaillée et bancarisée. Pour l'instant la courbe de tarage reste la même car pas assez d'information pour fiabiliser l'intégralité de la gamme. Malgré les écarts les années reste de bonne qualité.  23/01/2023 : Renvoi au statut brut et validé des données issues du premier système de mesure automatique NOE, soit la période 1994-2004.  01/12/2023 : Envoie des données observateurs doublons du capteur automatique. Ces données correspondent aux mesures faites suite au changement de l'échelle de surveillance et à son déplacement à l'amont du pont.",35120.0,3.0,30202,PONT-SAINT-ESPRIT,30,76,OCCITANIE,V---0000,Le Rhône,http://id.eaufrance.fr/CEA/V---0000,,2024-11-08T00:00:00Z,1994-12-01T00:00:00Z,,"Ne représente pas le débit total. En étiage, seul persiste le débit réservé fourni par la CNR, le reste est dévié dans le canal de Donzère.",1,12,1 2 3 7,1.0,1.0,"['POH024', 'POH103', 'RIC006', 'RIC105', 'RIC055', 'POH036', 'RIC255', 'RIC305', 'POH900']",2013-02-21T00:00:00Z,2023-05-04T00:00:00Z,2023-11-09T00:00:00Z,GARD,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [4.649295747621458, 44.260350149129344]}"
V5131010,Le Rhône à Pont-Saint-Esprit,V513101002,Le Rhône à Pont-Saint-Esprit - Échelle Annonce de Crues (EAC),STD,831807.5924994,6352381.6567291,26,4.650952836,44.258050556,,"17/11/2023 : Import des données très anciennes sur la période 1967-2006 issues des numérisations et études des données papier des observateurs. L'analyse incluant une vérification du positionnement de l'échelle limnimétrique sur cette période. Cette échelle est toujours visible (ce jour 2023) 150m à l'aval du vieux pont en rive droite. Une estimation de la courbe de tarage sur toute la période, validées par le SPC, est faite à partir de celle de la station V513101001 en faisant l'hypothèse que le lit et les écoulements sont identiques au delà de 200m3/s. Ceci est vérifiable à partir des données des deux stations sur la période 1995-2000. Seuls les forts débits sont concernés par ces travaux car aucune information concernant des jaugeages ou calages bas débits n'existent à ce jour, d’où la troncature en basses eaux (<200 m3/s) des courbes de tarage de cette période.  L'horodatage est celui d'origine (du FMO) car aucune information le concernant n'est connu et cela n'a pas d'influence sur les pointes de crues.  Les conclusions de ces travaux restent perfectibles par l'apport de nouvelles informations. Les données sources (papiers) sont en notre possession et consultables si besoin (nous contacter si besoin).  15/05/2024 : import de données observateur suite à leur numérisation sur la période 1856-1967",,,30202,PONT-SAINT-ESPRIT,30,76,OCCITANIE,V---0000,Le Rhône,http://id.eaufrance.fr/CEA/V---0000,Échelle Annonce de Crues (EAC),2024-05-14T00:00:00Z,1856-05-01T00:00:00Z,2006-12-31T00:00:00Z,Inhibition des calculs de débit en dessous de 200m3/s car aucune information de jaugeage ou de suivi limnimétrique basses eaux ne sont connus.,1,16,2,,,,,,,GARD,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [4.650952836485467, 44.258050556441724]}"
V5234011,Le Rhône à Chusclan et à Saint-Étienne-des-Sorts,V523401101,Le Rhône à Saint-Étienne-des-Sorts,STD,836192.959797,6345246.3742557,26,4.703936572,44.193001864,3.0,"Ancienne station sur le Rhône du Service d'Annonce des Crues de Vaucluse alimentée par des données type ""observateur"". Les chroniques retrouvées dans les archives papiers couvrent la période 1966-2001. L'horodatage est celui des Feuilles Mensuelles d""Observation (donc probablement en heure locale mais cela n'a pas pu être confirmé). Les conclusions de ces travaux restent perfectibles par l'apport de nouvelles informations. Les données sources (papiers) sont à la DREAL Aauvergne-Rhône-Alpes et consultables si besoin.",,,30251,SAINT-ETIENNE-DES-SORTS,30,76,OCCITANIE,V---0000,Le Rhône,http://id.eaufrance.fr/CEA/V---0000,,2024-07-26T00:00:00Z,1966-12-01T00:00:00Z,2002-01-31T00:00:00Z,,1,12,7,,,,,,,GARD,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [4.703936571951095, 44.19300186352945]}"
V5234011,Le Rhône à Chusclan et à Saint-Étienne-des-Sorts,V523401103,Le Rhône à Chusclan - CNR,DEB,837246.4057335,6340716.9916957,26,4.715881082,44.152038234,3.0,,29910.0,2.0,30081,CHUSCLAN,30,76,OCCITANIE,V---0000,Le Rhône,http://id.eaufrance.fr/CEA/V---0000,CNR,2024-07-26T00:00:00Z,1996-02-22T00:00:00Z,,,1,16,,,,,2016-01-01T00:00:00Z,2024-07-26T00:00:00Z,2024-07-26T00:00:00Z,GARD,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [4.715881082424979, 44.152038234241175]}"
V5404025,La Cèze à Gaujac [Barrage de Sénéchas],V540402501,La Cèze à Gaujac [Barrage de Sénéchas],STD,783630.2428498,6358356.9460725,26,4.048593718,44.319240963,3.0,"Station située dans le barrage écrêteur de crue. Les données avant 2010 sont uniquement reprises pour la partie crue et proposées en ""pré-validées"" pour prise en compte dans les statistiques.  La critique pour les bas et moyens débits n'est pas faite.",,,30127,GAUJAC,30,76,OCCITANIE,V54-0400,La Cèze,http://id.eaufrance.fr/CEA/V54-0400,,2025-03-17T00:00:00Z,1992-01-01T00:00:00Z,,"Compte tenu du mode de gestion du barrage de Sénéchas pour le soutien d'étiage, le calcul et la diffusion des débits sera absent pendant toute la période d'étiage et de remplissage du barrage. Un affichage spécifique apparait quand la calcul est absent.",3,20,2,1.0,1.0,"['POH024', 'POH036', 'POH103', 'POH900', 'RIC055', 'RIC305']",,,,GARD,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [4.0485937175979325, 44.319240963301176]}"
V5404039,La Cèze à Chambon [DREAL LR],V540403901,La Cèze à Chambon [DREAL LR],STD,783656.0,6358302.0,26,4.048907483,44.318743335,0.0,Ancienne station abandonnée.,213000.0,2.0,30079,CHAMBON,30,76,OCCITANIE,V54-0400,La Cèze,http://id.eaufrance.fr/CEA/V54-0400,,2022-03-15T00:00:00Z,1955-01-01T00:00:00Z,1988-01-01T00:00:00Z,,1,16,0,,,,1961-01-01T00:00:00Z,2021-12-24T00:00:00Z,2021-12-24T00:00:00Z,GARD,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [4.04890748332246, 44.31874333504141]}"
V5404040,La Cèze [La Cèze] à Aujac,V540404001,La Cèze [La Cèze] à Aujac,STD,778965.8552847,6361592.3349219,26,3.99062474,44.348903975,,,,,30022,AUJAC,30,76,OCCITANIE,V54-0400,La Cèze,http://id.eaufrance.fr/CEA/V54-0400,,2024-11-13T00:00:00Z,2018-07-05T00:00:00Z,,,1,20,1,,,,,,,GARD,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [3.9906247403475144, 44.348903974804685]}"
V5404041,L'Homol à Sénéchas,V540404101,L'Homol à Sénéchas,STD,781627.4429791,6358623.9728986,26,4.023527953,44.321880917,,,,,30316,SENECHAS,30,76,OCCITANIE,V5400600,L'Homol,http://id.eaufrance.fr/CEA/V5400600,,2024-11-13T00:00:00Z,2014-06-19T00:00:00Z,,,1,20,1,,,,,,,GARD,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [4.023527952706508, 44.32188091656582]}"
V5410004,Le Luech à Chambon [chamboredon],V541000401,Le Luech à Chambon [chamboredon],STD,783256.2853827,6356952.0699021,26,4.043672608,44.306640826,1.0,,209892.0,3.0,30079,CHAMBON,30,76,OCCITANIE,V5410500,Le Luech,http://id.eaufrance.fr/CEA/V5410500,,2023-06-05T00:00:00Z,2014-07-08T00:00:00Z,,Lit composé de rochers stable. Pas d'influence artificielle.,1,20,1 2 5,,,"['POH024', 'POH103', 'RIC055', 'POH036', 'RIC305', 'POH900']",1900-01-01T00:00:00Z,2023-06-05T00:00:00Z,2023-06-05T00:00:00Z,GARD,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [4.043672608324833, 44.30664082592318]}"
V5410005,Le Luech à Chambon [DREAL LR],V541000501,Le Luech à Chambon [DREAL LR],STD,781636.0,6356409.0,26,4.023275339,44.301943762,0.0,Ancienne station abandonnée.,242.0,2.0,30079,CHAMBON,30,76,OCCITANIE,V5410500,Le Luech,http://id.eaufrance.fr/CEA/V5410500,,2021-12-24T00:00:00Z,1960-01-01T00:00:00Z,1972-12-01T00:00:00Z,,1,16,0,,,,1960-01-01T00:00:00Z,2021-12-24T00:00:00Z,2021-12-24T00:00:00Z,GARD,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [4.023275339346843, 44.3019437618915]}"
V5410006,Le Luech à Chamborigaud et à Génolhac,V541000601,Le Luech à Chamborigaud - Echelle d'Annonce de Crues (EAC),STD,777498.2674967,6356965.989493,26,3.971501747,44.307427462,,"Échelle d'Annone ces Crues (EAC), servant à l'époque d'information sur le Luech pour le Service d'Annonce des Crues du Gard. Donnée uniquement lue par un observateur de crue, pas de station automatique sur ce site.",290.19,3.0,30080,CHAMBORIGAUD,30,76,OCCITANIE,V5410500,Le Luech,http://id.eaufrance.fr/CEA/V5410500,Echelle d'Annonce de Crues (EAC),2023-11-22T00:00:00Z,1960-11-01T00:00:00Z,2007-12-31T00:00:00Z,,1,16,2,,,,1960-11-01T00:00:00Z,2023-11-22T00:00:00Z,2023-11-22T00:00:00Z,GARD,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [3.971501746504728, 44.30742746154773]}"
V5410007,Le Luech à Chambon,V541000701,Le Luech à Chambon,STD,783275.8599972,6356946.3312998,26,4.043917009,44.306586846,,,,,30079,CHAMBON,30,76,OCCITANIE,V5410500,Le Luech,http://id.eaufrance.fr/CEA/V5410500,,2024-11-13T00:00:00Z,2013-07-19T00:00:00Z,,,1,20,1,,,,,,,GARD,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [4.04391700949385, 44.306586846106406]}"
V5424010,La Cèze à Bessèges,V542401001,La Cèze à Bessèges,STD,787231.8735025,6355827.7372562,26,4.093307875,44.296037026,3.0,"Jusqu'en 2006, la DIREN LR est le gestionnaire de la station (basses eaux). Récupération de la station par le Service de Prévisions des Crues Grand Delta dans le courant de l'automne 2006.",163000.0,2.0,30037,BESSEGES,30,76,OCCITANIE,V54-0400,La Cèze,http://id.eaufrance.fr/CEA/V54-0400,,2023-11-21T00:00:00Z,1972-08-01T00:00:00Z,,"Ligne d'eau contrôlée par un seuil en enrochements bétonnés avec échancrures. Lit stable endigué. Présence d'un canal de dérivation mis en eau pour les forts débits dans lequel se trouve le capteur radar. A l'étiage et de temps à autres, la présence de barrage de pêcheur dans les 2 échancrures du seuil de Bessèges influence la relation H/Q.",1,20,1 2,1.0,1.0,"['POH024', 'POH103', 'RIC006', 'BSH001', 'RIC105', 'BSH059', 'RIC055', 'POH036', 'RIC255', 'RIC305', 'POH900', 'BSH101', 'BSH159']",1972-08-01T00:00:00Z,2013-11-18T00:00:00Z,2021-10-11T00:00:00Z,GARD,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [4.093307874514365, 44.296037026157656]}"
V5424010,La Cèze à Bessèges,V542401002,La Cèze à Bessèges - Echelle Annonce de Crue,STD,787385.8704658,6355379.1436608,26,4.095159752,44.291980275,,"Les données de cette station EAC sont issues des relevés mensuels des observateurs de crues. L'analyse inclut une vérification du positionnement de l'échelle limnimétrique, une estimation de la courbe de tarage sur toute la période et une cohérence globale des débits avec le reste du bassin et des données historiques connues du SPCGD. Seuls les forts débits sont concernés par ces travaux car aucune information concernant des jaugeages ou calages bas débits n'existent à ce jour, d’où la troncature en basses eaux des courbes de tarage de cette période. Les conclusions de ces travaux restent perfectibles par l'apport de nouvelles informations. Les données sources (papiers) sont en notre possession et consultables si besoin.",162.75,3.0,30037,BESSEGES,30,76,OCCITANIE,V54-0400,La Cèze,http://id.eaufrance.fr/CEA/V54-0400,Echelle Annonce de Crue,2023-11-21T00:00:00Z,1892-01-01T00:00:00Z,2008-01-01T00:00:00Z,,1,16,,,,,1892-01-01T00:00:00Z,2023-10-05T00:00:00Z,2023-11-06T00:00:00Z,GARD,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [4.095159751630176, 44.2919802752485]}"
V5425210,La Ganière à Gagnières [Bannes],V542521001,La Ganière à Gagnières [Bannes],STD,788759.0,6359561.0,26,4.11310492,44.329446261,1.0,"Jusqu'en 2008, la DIREN LR est le gestionnaire de cette station. Récupération du site par le Service de Prévision de Crues Grand Delta à l'été 2008.",193000.0,2.0,30120,GAGNIERES,30,76,OCCITANIE,V5420520,La Ganière,http://id.eaufrance.fr/CEA/V5420520,,2023-04-19T00:00:00Z,1964-08-01T00:00:00Z,2012-01-05T00:00:00Z,,1,20,1 2,1.0,1.0,,1964-08-01T00:00:00Z,2013-11-18T00:00:00Z,2016-09-21T00:00:00Z,GARD,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [4.11310491999391, 44.32944626051111]}"
V5425213,La Cèze [Rivière Cèze] à Bessèges,V542521301,La Cèze [Rivière Cèze] à Bessèges,DEB,787210.0,6355521.0,26,4.092980551,44.293278978,3.0,,,,30037,BESSEGES,30,76,OCCITANIE,V54-0400,La Cèze,http://id.eaufrance.fr/CEA/V54-0400,,2021-01-19T00:00:00Z,2019-06-25T00:00:00Z,,- Barrage de Sénéchas (écrêtement et soutien d'étiage) - Seuil temporaire de la Lèque (Bessèges),1,20,1,,,,,,,GARD,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [4.092980550649935, 44.29327897829157]}"
V5430002,La Cèze à Saint-Ambroix,V543000201,La Cèze à Saint-Ambroix,DEB,795501.0,6352408.0,26,4.196283285,44.264179266,3.0,,,,30227,SAINT-AMBROIX,30,76,OCCITANIE,V54-0400,La Cèze,http://id.eaufrance.fr/CEA/V54-0400,,2021-06-28T00:00:00Z,2019-06-25T00:00:00Z,,Barrage de Sénéchas en amont : - écrêtement des crues - soutien d'étiage Seuil temporaire de la Lèque à Bessèges.,1,20,1,,,,,,,GARD,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [4.196283285263902, 44.264179266053546]}"
V5430002,La Cèze à Saint-Ambroix,V543000202,La Cèze à Saint-Ambroix,STD,795793.5337983,6352240.5608082,26,4.199915246,44.262632339,,"station limnimétrique du SPCGD installée en 2021 en lieu et place de l'ancienne station de Saint-Ambroix. Les données jusqu'à 2007 sont issues des relevés mensuels des observateurs de crues. L'analyse inclut une vérification du positionnement de l'échelle limnimétrique, une estimation de la courbe de tarage sur toute la période et une cohérence globale des débits avec le reste du bassin et des données historiques connues du SPCGD. Seuls les forts débits sont concernés par ces travaux car aucune information concernant des jaugeages ou calages bas débits n'existent à ce jour, d’où la troncature en basses eaux des courbes de tarage de cette période. Les conclusions de ces travaux restent perfectibles par l'apport de nouvelles informations. Les données sources (papiers) sont en notre possession et consultables si besoin.",130880.0,1.0,30227,SAINT-AMBROIX,30,76,OCCITANIE,V54-0400,La Cèze,http://id.eaufrance.fr/CEA/V54-0400,,2023-11-21T00:00:00Z,1892-05-01T00:00:00Z,,,1,16,2,,,"['POH024', 'POH103', 'RIC105', 'RIC055', 'POH036', 'RIC255', 'RIC305', 'POH900']",2021-05-12T00:00:00Z,2021-05-12T00:00:00Z,2021-10-11T00:00:00Z,GARD,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [4.199915246212967, 44.26263233881161]}"
V5445010,L'Auzon aux Mages,V544501001,L'Auzon aux Mages,STD,793772.0,6347270.0,26,4.173671805,44.218170491,2.0,"Echelle emportée par une crue en 1988, réfection du socle de l'échelle le 14/11/1988. Jusqu'en 2008, la DIREN LR est le gestionnaire de la station (basses eaux). Récupération du site par le Service de Prévision de Crues Grand Delta à l'été 2008.",,,30152,MAGES,30,76,OCCITANIE,V5440500,L'Auzon,http://id.eaufrance.fr/CEA/V5440500,,2023-04-19T00:00:00Z,1985-12-01T00:00:00Z,2013-05-02T00:00:00Z,Station d'épuration de la commune des Mages.,1,20,1 2,1.0,1.0,,,,,GARD,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [4.173671805169895, 44.218170491391504]}"
V5445020,L'Auzon à Allègre-les-Fumades [Pont d'Auzon],V544502001,L'Auzon à Allègre-les-Fumades [Pont d'Auzon],STD,799734.9118002,6345914.2649666,26,4.248024741,44.205146037,2.0,Station en remplacement des mages. Seule station sur l'Auzonnet.,127000.0,2.0,30008,ALLEGRE-LES-FUMADES,30,76,OCCITANIE,V5440500,L'Auzon,http://id.eaufrance.fr/CEA/V5440500,,2024-05-15T00:00:00Z,2012-10-01T00:00:00Z,,Lit instable (galets et sable). En crue le lit peut être modifié. Pas d'influence artificielle.,1,12,1 2,1.0,1.0,"['POH024', 'POH103', 'RIC055', 'POH036', 'RIC305', 'POH900']",2012-10-01T00:00:00Z,2021-11-30T00:00:00Z,2023-01-11T00:00:00Z,GARD,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [4.248024740927723, 44.20514603734735]}"
V5445023,La Cèze [Rivière Cèze] à Rochegude,V544502301,La Cèze [Rivière Cèze] à Rochegude - Cèze au pont de Rochegude,DEB,802715.0,6349905.0,26,4.286122641,44.240631577,3.0,Station avec des jaugeages ponctuels. Un jaugeage toute les 2 semaines durant l'étiage soit 5 jaugeages par an environ. La station est un seuil en béton juste en amont du pont. Il s'agit d'un seuil avec une échancrure de 3 m de large.,,,30218,ROCHEGUDE,30,76,OCCITANIE,V54-0400,La Cèze,http://id.eaufrance.fr/CEA/V54-0400,Cèze au pont de Rochegude,2021-01-19T00:00:00Z,2019-07-08T00:00:00Z,,Barrage de Sénéchas en amont. Zone de pertes karstique et prélèvement agricole.,1,20,1,,,,,,,GARD,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [4.2861226406338995, 44.24063157746672]}"
V5445024,La Cèze [Rivière Cèze] à Rivières,V544502401,La Cèze [Rivière Cèze] à Rivières - La Cèze à Rivières,DEB,801735.0,6349324.0,26,4.273736591,44.235545625,3.0,"Site de jaugeage à l'aval du pont de Rivières, à l'aval du rapide.",,,30215,RIVIERES,30,76,OCCITANIE,V54-0400,La Cèze,http://id.eaufrance.fr/CEA/V54-0400,La Cèze à Rivières,2021-01-19T00:00:00Z,2019-07-08T00:00:00Z,,Barrage de Sénéchas (crue et étiage). prélèvement GIE Salindres.,1,20,1,,,,,,,GARD,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [4.273736591311429, 44.23554562496639]}"
V5445025,L'Auzon à Allègre-les-Fumades,V544502501,L'Auzon à Allègre-les-Fumades - Pont d'Auzon,DEB,799733.0,6345880.0,26,4.247994046,44.204837932,0.0,,,,30008,ALLEGRE-LES-FUMADES,30,76,OCCITANIE,V5440500,L'Auzon,http://id.eaufrance.fr/CEA/V5440500,Pont d'Auzon,2021-01-19T00:00:00Z,2018-07-11T00:00:00Z,,,1,20,1,,,,,,,GARD,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [4.247994045621255, 44.20483793195823]}"
V5454010,La Cèze à Tharaux,V545401001,La Cèze à Tharaux,STD,803806.0357625,6350273.0311595,26,4.299857196,44.24378301,1.0,"Station en rive droite au croisement de la RD 979 et RD 16.  Les données avant 2009 sont uniquement reprises pour la partie crue et proposées en ""pré-validées"" pour prise en compte dans les statistiques.  La critique pour les bas et moyens débits n'est pas faite. L'hydrogramme de la crue de septembre 2002 est un hydrogramme reconstitué d'après étude.",103250.0,2.0,30327,THARAUX,30,76,OCCITANIE,V54-0400,La Cèze,http://id.eaufrance.fr/CEA/V54-0400,,2023-04-14T00:00:00Z,1992-01-01T00:00:00Z,,Pas de seuil pour un contrôle fiable de la côte. Le lit au droit de la prise de pression et de l'échelle n'est pas stable. Pas d'influence artificielle.,1,12,1 2,1.0,1.0,"['POH024', 'POH103', 'RIC006', 'RIC105', 'RIC055', 'POH036', 'RIC255', 'RIC305', 'POH900']",2001-10-01T00:00:00Z,2021-10-11T00:00:00Z,2023-04-14T00:00:00Z,GARD,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [4.299857195712106, 44.243783010218245]}"
V5454013,La Claysse à Saint-Jean-de-Maruéjols-et-Avéjan,V545401301,La Claysse à Saint-Jean-de-Maruéjols-et-Avéjan,DEB,802151.0,6351945.0,26,4.27947574,44.259073897,0.0,Point aval de la Claysse,,,30266,SAINT-JEAN-DE-MARUEJOLS-ET-AVEJAN,30,76,OCCITANIE,V5450500,La Claysse,http://id.eaufrance.fr/CEA/V5450500,,2021-01-19T00:00:00Z,2018-07-11T00:00:00Z,,,1,20,1,,,,,,,GARD,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [4.279475739901291, 44.259073896921045]}"
V5464010,La Cèze à Saint-André-de-Roquepertuis,V546401001,La Cèze à Saint-André-de-Roquepertuis,STD,815529.0,6350891.0,26,4.446762513,44.247509471,1.0,"Ancienne station de la DIREN LR. Données disponibles jusqu'en 1972. A compter du 15/09/1978 à 15:20 le lecteur de diagramme est basée sur l'échelle du Moulin de Martel dont la côte NGF est 78,90. Le zero des diagrammes antérieures sont calés à 0,50 m plus haut soit 79,4. Station utilisée par le SAC 30 de 1992 à 1994 puis transférée à Montclus.",,,30230,SAINT-ANDRE-DE-ROQUEPERTUIS,30,76,OCCITANIE,V54-0400,La Cèze,http://id.eaufrance.fr/CEA/V54-0400,,2023-04-18T00:00:00Z,1900-12-12T00:00:00Z,2009-11-17T00:00:00Z,,1,20,1 2,1.0,1.0,,,,,GARD,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [4.446762512986767, 44.247509471232256]}"
V5464015,La Cèze à Montclus,V546401501,La Cèze à Montclus,STD,814192.5818784,6352744.0656799,26,4.430450654,44.264405558,1.0,"Les données avant 2009 sont uniquement reprises pour la partie crue et proposées en ""pré-validées"" pour prise en compte dans les statistiques.  L'analyse pour les bas et moyens débits n'est pas faite. L'hydrogramme de la crue de septembre 2002 est reconstitué d'après étude.",78570.0,2.0,30175,MONTCLUS,30,76,OCCITANIE,V54-0400,La Cèze,http://id.eaufrance.fr/CEA/V54-0400,,2025-03-17T00:00:00Z,1995-08-01T00:00:00Z,,"Lit stable au droit de la prise de pression.  En période estivale, la mesure dans le lit de la rivière peut être perturbée par des petits barrages liés aux pratiques des estivants (plan d'eau de baignade du camping).",1,12,1 2,1.0,1.0,"['POH024', 'POH036', 'POH103', 'POH900', 'RIC055', 'RIC305']",1995-08-01T00:00:00Z,2021-11-30T00:00:00Z,2023-04-17T00:00:00Z,GARD,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [4.430450654191869, 44.26440555752595]}"
